Name,ID,SMILES,InChI,Fa
MIGLITOL,CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,IBAQFPQHRJAVAV-ULAWRXDQSA-N,0.59
CILAZAPRIL,CHEMBL515606,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)O,HHHKFGXWKKUNCY-FHWLQOOXSA-N,0.59
FUROSEMIDE,CHEMBL35,NS(=O)(=O)c1cc(C(=O)O)c(NCc2occc2)cc1Cl,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,0.5825
OXYTETRACYCLINE,CHEMBL1517,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)cccc4[C@@]3(C)O,IWVCMVBTMGNXQD-PXOLEDIWSA-N,0.58
LOXOPROFEN,CHEMBL19299,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,YMBXTVYHTMGZDW-UHFFFAOYSA-N,0.58
RANITIDINE,CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1,VMXUWOKSQNHOCA-UHFFFAOYSA-N,0.575
SUMATRIPTAN,CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,KQKPFRSPSRPDEB-UHFFFAOYSA-N,0.57
IVERMECTIN,CHEMBL1200633,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]3C[C@@H](C\C=C(/C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C\6/CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2.CO[C@H]8C[C@H](O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]%10[C@@H](C)\C=C\C=C\%11/CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)O[C@H]%13C[C@@H](C\C=C\%10/C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@]%11%12O)C)O[C@@H](C)[C@@H]8O,SPBDXSGPUHCETR-JFUDTMANSA-N,0.56
Ranitidine,CAS66357-35-5,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,VMXUWOKSQNHOCA-UKTHLTGXSA-N,0.56
EFLORNITHINE,CHEMBL830,NCCCC(N)(C(F)F)C(=O)O,VLCYCQAOQCDTCN-UHFFFAOYSA-N,0.55
TRANEXAMIC ACID,CHEMBL877,NC[C@@H]1CC[C@H](CC1)C(=O)O,GYDJEQRTZSCIOI-LJGSYFOKSA-N,0.55
AMILORIDE,CHEMBL945,NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,XSDQTOBWRPYKKA-UHFFFAOYSA-N,0.54
METFORMIN,CHEMBL1431,CN(C)C(=N)NC(=N)N,XZWYZXLIPXDOLR-UHFFFAOYSA-N,0.535
LEVOMEPROMAZINE,CHEMBL1764,COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,VRQVVMDWGGWHTJ-CQSZACIVSA-N,0.53
ATENOLOL,CHEMBL24,CC(C)NCC(O)COc1ccc(CC(=O)N)cc1,METKIMKYRPQLGS-UHFFFAOYSA-N,0.53
RIFABUTIN,CHEMBL444633,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4C(=O)C(=C5NC6(CCN(CC(C)C)CC6)N=C5c4c3C2=O)NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C,ATEBXHFBFRCZMA-VXTBVIBXSA-N,0.53
Tranexamic Acidb,PubChemCID5526,C1CC(CCC1CN)C(=O)O,GYDJEQRTZSCIOI-UHFFFAOYSA-N,0.53
CEFETAMET,CHEMBL2103764,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C)\c3csc(N)n3,MQLRYUCJDNBWMV-GHXIOONMSA-N,0.52
ELTROMBOPAG OLAMINE,CHEMBL461806,CC1=NN(C(=O)/C/1=N\Nc2cccc(c2O)c3cccc(c3)C(=O)O)c4ccc(C)c(C)c4.NCCO,LQQUHOUXABUDJA-OUFJFOJPSA-N,0.52
CEFPODOXIME PROXETIL,CHEMBL1201016,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C,LTINZAODLRIQIX-FBXRGJNPSA-N,0.5
MERCAPTOPURINE,CHEMBL1425,Sc1ncnc2nc[nH]c12,GLVAUDGFNGKCSF-UHFFFAOYSA-N,0.5
TRANDOLAPRIL,CHEMBL1519,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O,VXFJYXUZANRPDJ-WTNASJBWSA-N,0.5
CEFIXIME,CHEMBL1541,Nc1nc(cs1)\C(=N\OCC(=O)O)\C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)C=C,OKBVVJOGVLARMR-QSWIMTSFSA-N,0.5
CLOPIDOGREL,CHEMBL1771,COC(=O)[C@@H](N1CCc2sccc2C1)c3ccccc3Cl,GKTWGGQPFAXNFI-HNNXBMFYSA-N,0.5
CAPREOMYCIN,CHEMBL2221250,C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)\C(=C\NC(=O)N)\NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC1=O)C2CCNC(=N)N2.NCCCC(N)CC(=O)NC[C@@H]3NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@@H](NC(=O)\C(=C\NC(=O)N)\NC3=O)C4CCNC(=N)N4,VCOPTHOUUNAYKQ-DAOVIKHBSA-N,0.5
LOBUCAVIR,CHEMBL23550,Nc1nc(O)c2ncn([C@@H]3C[C@H](CO)[C@H]3CO)c2n1,GWFOVSGRNGAGDL-FSDSQADBSA-N,0.5
CELIPROLOL,CHEMBL27810,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C,JOATXPAWOHTVSZ-UHFFFAOYSA-N,0.5
MEPHOBARBITAL,CHEMBL45029,CCC1(C(=O)NC(=O)N(C)C1=O)c2ccccc2,ALARQZQTBTVLJV-UHFFFAOYSA-N,0.5
TEGASEROD,CHEMBL76370,CCCCCNC(=N)N\N=C\c1c[nH]c2ccc(OC)cc12,IKBKZGMPCYNSLU-RGVLZGJSSA-N,0.5
GUANOXAN,CHEMBL76725,NC(=N)NCC1COc2ccccc2O1,HIUVKVDQFXDZHU-UHFFFAOYSA-N,0.5
RESERPINE,CHEMBL772,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,QEVHRUUCFGRFIF-MDEJGZGSSA-N,0.5
BENAZEPRIL,CHEMBL838,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O,XPCFTKFZXHTYIP-PMACEKPBSA-N,0.5
ENTACAPONE,CHEMBL953,CCN(CC)C(=O)\C(=C\c1cc(O)c(O)c(c1)[N+](=O)[O-])\C#N,JRURYQJSLYLRLN-BJMVGYQFSA-N,0.5
RIMITEROL,CHEMBL1097630,O[C@@H]([C@@H]1CCCCN1)c2ccc(O)c(O)c2,IYMMESGOJVNCKV-JOYOIKCWSA-N,0.48
CYMARIN,CHEMBL1651908,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(OC)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)O[C@H](C)[C@H]1O,UWRLEUQPRUZEBA-NECIELHISA-N,0.47
CRIZOTINIB,CHEMBL601719,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,KTEIFNKAUNYNJU-GFCCVEGCSA-N,0.47
DIDANOSINE,CHEMBL1460,OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)NC=Nc23,BXZVVICBKDXVGW-NKWVEPMBSA-N,0.46
VALSARTAN,CHEMBL1069,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3nnn[nH]3)[C@@H](C(C)C)C(=O)O,ACWBQPMHZXGDFX-QFIPXVFZSA-N,0.45
VINORELBINE,CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC,GBABOYUKABKIAF-IELIFDKJSA-N,0.45
DELAPRIL,CHEMBL589583,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C2Cc3ccccc3C2,WOUOLAUOZXOLJQ-MBSDFSHPSA-N,0.45
FAMOTIDINE,CHEMBL902,NC(=Nc1nc(CSCC\C(=N\S(=O)(=O)N)\N)cs1)N,XUFQPHANEAPEMJ-UHFFFAOYSA-N,0.45
COLCHICINE,CHEMBL107,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,IAKHMKGGTNLKSZ-INIZCTEOSA-N,0.44
CEFUROXIME,CHEMBL1436,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)\c3occc3,JFPVXVDWJQMJEE-IZRZKJBUSA-N,0.44
FLUOXYMESTERONE,CHEMBL1445,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,YLRFCQOZQXIBAB-RBZZARIASA-N,0.44
LERCANIDIPINE,CHEMBL250270,COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)(C)CN(C)CCC(c3ccccc3)c4ccccc4)C,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,0.44
NADOLOL,CHEMBL649,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,0.435
METAPROTERENOL,CHEMBL776,CC(C)NCC(O)c1cc(O)cc(O)c1,LMOINURANNBYCM-UHFFFAOYSA-N,0.43
ERYTHROMYCIN,CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,ULGZDMOVFRHVEP-RWJQBGPGSA-N,0.425
METHOTREXATE,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,FBOZXECLQNJBKD-ZDUSSCGKSA-N,0.4225
SAQUINAVIR,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4,QWAXKHKRTORLEM-UGJKXSETSA-N,0.42
CEFCANEL,CHEMBL1908354,Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(=O)O)s1,VDFFPBOAOLQAJV-SUYBPPKGSA-N,0.42
FROVATRIPTAN,CHEMBL1279,CN[C@@H]1CCc2[nH]c3ccc(cc3c2C1)C(=O)N,XPSQPHWEGNHMSK-SECBINFHSA-N,0.4
MITOTANE,CHEMBL1670,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,JWBOIMRXGHLCPP-UHFFFAOYSA-N,0.4
METHYLDOPA,CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CJCSPKMFHVPWAR-JTQLQIEISA-N,0.4
LOPERAMIDE,CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,RDOIQAHITMMDAJ-UHFFFAOYSA-N,0.4
NORFLOXACIN,CHEMBL9,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCNCC3,OGJPXUAPXNRGGI-UHFFFAOYSA-N,0.4
ETOPOSIDE,CHEMBL44657,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,VJJPUSNTGOMMGY-MRVIYFEKSA-N,0.385
CANDOXATRIL,CHEMBL35084,COCCOC[C@H](CC1(CCCC1)C(=O)N[C@@H]2CC[C@@H](CC2)C(=O)O)C(=O)Oc3ccc4CCCc4c3,ZTWZVMIYIIVABD-OEMFJLHTSA-N,0.38
SULPIRIDE,CHEMBL26,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,BGRJTUBHPOOWDU-UHFFFAOYSA-N,0.36125
VALACYCLOVIR,CHEMBL1349,CC(C)[C@H](N)C(=O)OCCOCn1cnc2C(=O)N=C(N)Nc12,HDOVUKNUBWVHOX-QMMMGPOBSA-N,0.36
LEUCOVORIN,CHEMBL1679,NC1=NC(=O)C2=C(NCC(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)N2C=O)N1,VVIAGPKUTFNRDU-ABLWVSNPSA-N,0.36
DIHYDROERGOTAMINE,CHEMBL1732,CN1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O,LUZRJRNZXALNLM-JGRZULCMSA-N,0.35
ROSUVASTATIN,CHEMBL1496,CC(C)c1nc(nc(c2ccc(F)cc2)c1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(=O)(=O)C,BPRHUIZQVSMCRT-VEUZHWNKSA-N,0.35
FOSINOPRIL,CHEMBL3039598,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3)C(C)C,BIDNLKIUORFRQP-XYGFDPSESA-N,0.35
PRAVASTATIN,CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,TUZYXOIXSAXUGO-PZAWKZKUSA-N,0.34
Pravastatin,CAS81093-37-0,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],VWBQYTRBTXKKOG-IYNICTALSA-M,0.34
CYCLOSPORINE,CHEMBL160,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,PMATZTZNYRCHOR-CGLBZJNRSA-N,0.33
FLUROCITABINE,CHEMBL472561,OC[C@H]1O[C@@H]2[C@@H](OC3=NC(=N)C(=CN23)F)[C@@H]1O,PAYBYKKERMGTSS-MNCSTQPFSA-N,0.32
FOSFOMYCIN,CHEMBL1757,C[C@@H]1O[C@@H]1P(=O)(O)O,YMDXZJFXQJVXBF-STHAYSLISA-N,0.31
LOVASTATIN,CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,PCZOHLXUXFIOCF-BXMDZJJMSA-N,0.31
FOSMIDOMYCIN,CHEMBL203125,ON(CCCP(=O)(O)O)C=O,GJXWDTUCERCKIX-UHFFFAOYSA-N,0.3
BENZYLPENICILLIN,CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,JGSARLDLIJGVTE-MBNYWOFBSA-N,0.3
TOPOTECAN,CHEMBL84,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,UCFGDBYHRUNTLO-QHCPKHFHSA-N,0.3
Fexofenadine,CAS83799-24-0,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,RWTNPBWLLIMQHL-UHFFFAOYSA-N,0.3
PAFENOLOL,CHEMBL152371,CC(C)NCC(O)COc1ccc(CCNC(=O)NC(C)C)cc1,PKWZWSXSCKVUJB-UHFFFAOYSA-N,0.29
NETIVUDINE,CHEMBL1097615,CC#CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(=O)NC1=O,QLOCVMVCRJOTTM-SDNRWEOFSA-N,0.28
LISINOPRIL,CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,RLAWWYSOJDYHDC-BZSNNMDCSA-N,0.28
LINCOMYCIN,CHEMBL1447,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,OJMMVQQUTAEWLP-KIDUDLJLSA-N,0.28
BROMOCRIPTINE,CHEMBL493,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,OZVBMTJYIDMWIL-AYFBDAFISA-N,0.28
MANNITOL,CHEMBL689,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,FBPFZTCFMRRESA-KVTDHHQDSA-N,0.26
ERGOLOID,CHEMBL2364968,CCC(C)[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[C@H]4[C@@H](Cc5c[nH]c6cccc4c56)N(C)C3)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C.CC(C)C[C@@H]8N9C(=O)[C@](NC(=O)[C@@H]%10C[C@H]%11[C@@H](Cc%12c[nH]c%13cccc%11c%12%13)N(C)C%10)(O[C@@]9(O)[C@@H]%14CCCN%14C8=O)C(C)C.CC(C)[C@@H]%15N%16C(=O)[C@](NC(=O)[C@@H]%17C[C@H]%18[C@@H](Cc%19c[nH]c%20cccc%18c%19%20)N(C)C%17)(O[C@@]%16(O)[C@@H]%21CCCN%21C%15=O)C(C)C.CC(C)[C@@]%22(NC(=O)[C@@H]%23C[C@H]%24[C@@H](Cc%25c[nH]c%26cccc%24c%25%26)N(C)C%23)O[C@@]%27(O)[C@@H]%28CCCN%28C(=O)[C@H](Cc%29ccccc%29)N%27C%22=O,ZQLJWTRXKINMIN-BEJKIDSHSA-N,0.25
ENALAPRILAT,CHEMBL577,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,LZFZMUMEGBBDTC-QEJZJMRPSA-N,0.25
MOEXIPRIL,CHEMBL1165,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3cc(OC)c(OC)cc3C[C@H]2C(=O)O,UWWDHYUMIORJTA-HSQYWUDLSA-N,0.23
ACYCLOVIR,CHEMBL184,Nc1nc(O)c2ncn(COCCO)c2n1,MKUXAQIIEYXACX-UHFFFAOYSA-N,0.23
AZOSEMIDE,CHEMBL1097235,NS(=O)(=O)c1cc(c(NCc2cccs2)cc1Cl)c3nn[nH]n3,HMEDEBAJARCKCT-UHFFFAOYSA-N,0.2
CILAZAPRILAT,CHEMBL2104578,OC(=O)[C@H](CCc1ccccc1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)O,UVAUYSRYXACKSC-ULQDDVLXSA-N,0.2
PRANLUKAST,CHEMBL21333,O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4,NBQKINXMPLXUET-UHFFFAOYSA-N,0.2
TACROLIMUS,CHEMBL269732,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)\[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@H]([C@H](C[C@@H](C)C\C(=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]2C)\C)OC)[C@H](C[C@H]4C)OC,QJJXYPPXXYFBGM-LFZNUXCKSA-N,0.2
BAMBUTEROL,CHEMBL521589,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C,ANZXOIAKUNOVQU-UHFFFAOYSA-N,0.2
METHSCOPOLAMINE,CHEMBL376897,C[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)[C@H](CO)c4ccccc4,LZCOQTDXKCNBEE-IKIFYQGPSA-N,0.175
ORLISTAT,CHEMBL175247,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,AHLBNYSZXLDEJQ-FWEHEUNISA-N,0.17
FOSCARNET,CHEMBL666,OC(=O)P(=O)(O)O,ZJAOAACCNHFJAH-UHFFFAOYSA-N,0.17
FOSCARNET SODIUM,CHEMBL754,[Na+].[Na+].[Na+].[O-]C(=O)P(=O)([O-])[O-],DFHAXXVZCFXGOQ-UHFFFAOYSA-K,0.17
ETRAVIRINE,CHEMBL308954,Cc1cc(cc(C)c1Oc2nc(Nc3ccc(cc3)C#N)nc(N)c2Br)C#N,PYGWGZALEOIKDF-UHFFFAOYSA-N,0.16
TRIFLUOPERAZINE,CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N,0.16
ADEFOVIR,CHEMBL484,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,SUPKOOSCJHTBAH-UHFFFAOYSA-N,0.16
,CHEMBL538442,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)O[C@H](C)[C@H]1O[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O,GILGYKHFZXQALF-FBPIOBPTSA-N,0.16
MELAGATRAN,CHEMBL266349,NC(=N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C3CCCCC3)cc1,DKWNMCUOEDMMIN-PKOBYXMFSA-N,0.15
EPROSARTAN,CHEMBL813,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O,OROAFUQRIXKEMV-LDADJPATSA-N,0.15
Sulfasalazine,CAS599-79-1,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-QZQOTICOSA-N,0.13
DOXORUBICIN,CHEMBL53463,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,AOJJSUZBOXZQNB-TZSSRYMLSA-N,0.12
ACAMPROSATE,CHEMBL1201293,CC(=O)NCCCS(=O)(=O)O,AFCGFAGUEYAMAO-UHFFFAOYSA-N,0.11
ZANAMIVIR,CHEMBL222813,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(O[C@H]1[C@H](O)[C@H](O)CO)C(=O)O,ARAIBEBZBOPLMB-UFGQHTETSA-N,0.11
PYRIDOSTIGMINE,CHEMBL1115,CN(C)C(=O)Oc1ccc[n+](C)c1,RVOLLAQWKVFTGE-UHFFFAOYSA-N,0.1
CEFMETAZOLE,CHEMBL1201195,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C,SNBUBQHDYVFSQF-HIFRSBDPSA-N,0.1
PENCICLOVIR,CHEMBL1540,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,JNTOCHDNEULJHD-UHFFFAOYSA-N,0.1
DAUNORUBICIN,CHEMBL178,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)C,STQGQHZAVUOBTE-VGBVRHCVSA-N,0.1
TROSPIUM,CHEMBL1888176,OC(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]23CCCC3)(c4ccccc4)c5ccccc5,OYYDSUSKLWTMMQ-JKHIJQBDSA-N,0.1
DISTIGMINE,CHEMBL1199307,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc2ccc[n+](C)c2 ,AHZBEVXBKNYXPU-UHFFFAOYSA-N,0.08
FIDAXOMICIN,CHEMBL1255800,CC[C@H]1\C=C(/C)\[C@@H](O)C\C=C\C=C(/CO[C@@H]2O[C@H](C)[C@@H](OC(=O)c3c(O)c(Cl)c(O)c(Cl)c3CC)[C@H](O)[C@@H]2OC)\C(=O)O[C@@H](C\C=C(/C)\C=C(/C)\[C@@H]1O[C@@H]4OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]4O)[C@@H](C)O,ZVGNESXIJDCBKN-UUEYKCAUSA-N,0.08
OLSALAZINE,CHEMBL425,OC(=O)c1cc(ccc1O)N=Nc2ccc(O)c(c2)C(=O)O,QQBDLJCYGRGAKP-UHFFFAOYSA-N,0.08
PROBUCOL,CHEMBL608,CC(C)(C)c1cc(SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,FYPMFJGVHOHGLL-UHFFFAOYSA-N,0.07
TILUDRONIC ACID,CHEMBL1350,OP(=O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,DKJJVAGXPKPDRL-UHFFFAOYSA-N,0.06
ATOVAQUONE,CHEMBL1450,OC1=C([C@@H]2CC[C@H](CC2)c3ccc(Cl)cc3)C(=O)c4ccccc4C1=O,KUCQYCKVKVOKAY-CTYIDZIISA-N,0.06
PACLITAXEL,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,RCINICONZNJXQF-MZXODVADSA-N,0.06
MEBENDAZOLE,CHEMBL685,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,OPXLLQIJSORQAM-UHFFFAOYSA-N,0.06
IOHEXOL,CHEMBL1200455,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,NTHXOOBQLCIOLC-UHFFFAOYSA-N,0.05
