Name,ID,InChI,SMILES,LogD
,CHEMBL1917422,BQTOLZHBHCEHJX-UHFFFAOYSA-N,Cc1c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc3n1Cc4nnn[nH]4,3.25
,CHEMBL1612749,MERPPDGMBNDZGS-UHFFFAOYSA-N,Cc1cc(NC(=O)c2ccc(Cl)cc2)n(n1)c3ccccc3,3.25
,CHEMBL1910654,UKQNFXPDHXNYJB-UHFFFAOYSA-N,N[C@H](CNC(=O)c1cc2c(cccc2[nH]1)c3ccccc3Cc4ccccc4)C(=O)O,3.25
,CHEMBL1682944,DDKGKOOLFLYZDL-UHFFFAOYSA-N,CC[C@H](NC(=O)c1c(CS(=O)(=O)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,3.25
,CHEMBL1078983,LBOJYSIDWZQNJS-UHFFFAOYSA-N,COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)N4C[C@@H](C)O[C@@H](C)C4)N5CCOCC5,3.25
,CHEMBL468970,KQDNKVSRWSOHEA-HNNXBMFYSA-N,Clc1ccc2OCOc2c1Nc3ccnc(Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)n3,3.25
,CHEMBL1201173,WWEHZPFFGZLBOV-QFIPXVFZSA-N,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(=O)C)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14,3.25
,CHEMBL203854,UIAQJMYGQODMHA-UHFFFAOYSA-N,Oc1cc(O)c2C(=O)C(=COc2c1)c3ccc(cc3)[N+](=O)[O-],3.24
,CHEMBL2153173,DGJDGJQCZWAUMC-UHFFFAOYSA-N,CCCSc1ncccc1C(=O)NC2CCCCC2,3.24
,CHEMBL1483,PCKQYQGEALHHPW-UHFFFAOYSA-N,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,3.24
,CHEMBL2058533,LRDRLMCOSRRVKE-UHFFFAOYSA-N,Cc1ccc(cc1)c2ccc(F)cc2COc3ccc(CCC(=O)O)cc3,3.24
,CHEMBL2147032,DYSDUQPAIATDAA-UHFFFAOYSA-N,O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cccnc5c4)CN1C6CC6,3.24
,CHEMBL831,ATHKJBIDRCZNEI-HFSMHLIXSA-N,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24,3.24
,CHEMBL437501,WTXZHEFXYVLIDI-UHFFFAOYSA-N,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,3.24
,CHEMBL317935,DQVDGXNVKFNHKC-UHFFFAOYSA-N,C[C@H](NC(=O)\C=C\c1ccccc1)c2cccc(c2)N3CCOCC3,3.24
,CHEMBL2059859,MVHRVFUBGBDXIJ-UHFFFAOYSA-N,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4nc5ccccc5[nH]4,3.24
,CHEMBL1209430,IDSNSUWRAQDGGL-CYBMUJFWSA-N,Clc1cc(Cl)cc(CS(=O)(=O)NCC(N2CCCCCC2)c3ccccc3)c1,3.23
,CHEMBL2335885,GPDNKMBIWFHBEU-UHFFFAOYSA-N,COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.23
,CHEMBL330366,GPZXMXXTXHYWJM-UHFFFAOYSA-N,COc1cc(cc(OC)c1OC)C(=O)N2CC[C@@](CCN3CCC(CC3)(C(=O)N)c4ccccc4)(C2)c5ccc(Cl)c(Cl)c5,3.23
,CHEMBL261713,ZBHPPMORCCNMSS-UHFFFAOYSA-N,ONC(=O)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c3ccc4ccccc4c3,3.23
,CHEMBL521407,MPQHRPVQJUEINF-UHFFFAOYSA-N,CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)cc4Cl)c3c2,3.23
,CHEMBL1269858,KDOUDNKSTLGXTR-UHFFFAOYSA-N,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cccc6[nH]ncc56,3.23
,CHEMBL250132,JUEAKQUMMBNRJE-UHFFFAOYSA-N,C[C@H](CN(C)C(=O)CO)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.22
,CHEMBL1405928,NDXPOARUSJMOJN-CQSZACIVSA-N,C(Sc1nc2cccnc2[nH]1)c3ccccc3,3.22
,CHEMBL2058529,SEKOFPJLRLFURL-UHFFFAOYSA-N,OC(=O)CCc1ccc(OCc2cc(Cl)ccc2c3ccccc3)cc1,3.22
,CHEMBL2349334,TUDAPCLGABKYQN-HOTGVXAUSA-N,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13,3.22
,CHEMBL482000,OVKRRHLOFQLWRN-UHFFFAOYSA-N,COc1cc2ncc(C(=O)N)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,3.22
,CHEMBL1835903,YJHCNGVGYSBWMS-UHFFFAOYSA-N,CCOC(=O)c1ccc(OCCC2CN(C2)c3ccc(C)nn3)cc1,3.22
,CHEMBL510349,JGABMVVOXLQCKZ-UHFFFAOYSA-N,O=C1Oc2ccccc2C=C1c3ccccc3,3.22
,CHEMBL395955,GLDNWRDDANDORD-UHFFFAOYSA-N,NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.22
,CHEMBL1707308,RJJLDSDLBNRLKQ-INIZCTEOSA-N,Brc1ccc(cc1)C(=O)Cn2cnc3ccccc23,3.22
,CHEMBL1625467,LZIJKEIPCFEOLH-UHFFFAOYSA-N,Nc1ccc(N=Nc2ccccc2)c(N)n1,3.22
,CHEMBL575099,WPOXAFXHRJYEIC-UHFFFAOYSA-N,COc1cc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc(OC)c1OC,3.22
,CHEMBL257006,UFLGIAIHIAPJJC-UHFFFAOYSA-N,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3[nH]c(N)nc13,3.22
,CHEMBL595134,MUKIEMZDXOXEOK-NVXWUHKLSA-N,O=C1N=C2C(=C1C#N)c3ccc(N4CCSCC4)c5cccc2c35,3.22
,CHEMBL2335875,SDNIEOMSMZTJNX-UHFFFAOYSA-N,COCCNC(=O)c1cccc(Nc2ncc3cc(ccc3n2)c4ccncc4)c1,3.21
,CHEMBL1271394,VBFXGGOZUGJMHQ-UHFFFAOYSA-N,CN(c1ccnc(Nc2cccc(c2)S(=O)(=O)C)n1)c3cccc4[nH]ncc34,3.21
,CHEMBL1209736,TZBJGXHYKVUXJN-UHFFFAOYSA-N,Brc1ccc(cc1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.21
,CHEMBL2068839,WEUCDJCFJHYFRL-UHFFFAOYSA-N,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,3.21
,CHEMBL53966,PMESBKKQUTYHGL-UHFFFAOYSA-N,O=C(COCc1ccccc1)Nc2ccc3c(c2)C(=O)C(=O)c4ccccc34,3.21
,CHEMBL102726,HXUBMJGKOWFRSA-UHFFFAOYSA-N,C(Nc1ncnc2ccccc12)c3ccccc3,3.21
,CHEMBL407848,YHAUZLJCBAELMT-QGZVFWFLSA-N,Cn1c(ccc1c2cc(F)c3NC(=O)C(C)(C)c3c2)C#N,3.21
,CHEMBL1951894,TYCMCHGDSKAVOY-UHFFFAOYSA-N,CCN(C1CCN(CCC(N2CCN(CC2)c3cccc(F)c3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,3.21
,CHEMBL436511,BMKINZUHKYLSKI-DQEYMECFSA-N,CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23,3.21
,CHEMBL573735,CQRZBEVGLZUXHH-IBGZPJMESA-N,COc1cc(Nc2cc(Oc3ccc(C)nc3)ccn2)cc(OC)c1OC,3.21
,CHEMBL441083,DKYWVDODHFEZIM-NSHDSACASA-N,Cc1cccc(Nc2ncnc3ccccc23)c1,3.21
,CHEMBL199147,ZDNBNAYDTFTYCS-UHFFFAOYSA-N,CCN(C1CCN(CCC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,3.21
,CHEMBL93884,LPHIWCBAJGQIIF-UHFFFAOYSA-N,Nc1ccc(cc1)c2nc3ccc(O)cc3s2,3.2
,CHEMBL181502,QGYPCOPTJYNXJQ-UHFFFAOYSA-N,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)C4CCC4,3.2
,CHEMBL90531,OPWYDQPIOWOAOA-HNNXBMFYSA-N,[O-][N+](=O)c1ccc2OC(CN(c2c1)c3cccc[n+]3[O-])(C(F)F)C(F)F,3.2
,CHEMBL150606,SYHDSBBKRLVLFF-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn4cncn4,3.2
,CHEMBL306262,FCOCYTOIHCBAPZ-UHFFFAOYSA-N,CCCCCC[C@H]1OC(=O)CNC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C)[C@H](C)CC)[C@H](C)O,3.2
,CHEMBL1559730,AQGNHMOJWBZFQQ-UHFFFAOYSA-N,CN1CCN(CC1)c2ncnc3c2sc4nc(C)cc(C)c34,3.2
,CHEMBL1809229,IOYHGYBXRSVPKS-GIFGLUKTSA-N,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(F)cc(F)cn34)N5CCN(CC5)C(=O)C,3.2
,CHEMBL1682824,RYMZZMVNJRMUDD-HGQWONQESA-N,O=C1CCOc2nc(\C=C\c3ccccc3)ccc12,3.2
,CHEMBL294878,KXZDTTHXGPMWEF-IBGZPJMESA-N,Oc1ccc(cc1)C2=CC(=O)c3ccc(O)cc3O2,3.2
,CHEMBL184721,IGYNNXYCDMNULT-LLVKDONJSA-N,Cc1ccc(NC(=O)c2cccc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccccn5)cc4,3.2
,CHEMBL2164685,OBWNXGOQPLDDPS-UHFFFAOYSA-N,Fc1cccc2[nH]c3CCN(Cc3c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.2
,CHEMBL2346974,IFGKACWCWSTXBV-RTWAWAEBSA-N,CC(=O)N1CCN(CCOc2ccc(cc2)C3CCN(CC3)c4ccc5nnc(n5n4)C(F)(F)F)CC1,3.2
,CHEMBL1887445,RCUDMUZVZCVJCO-CYBMUJFWSA-N,CCCC(=O)N1CCN(CC1)c2nnc(c3ccccc3)c4ccccc24,3.2
,CHEMBL1605684,CBVZLUIKUXDQLU-UHFFFAOYSA-N,CC(=O)C1=CN(Cc2ccccc2)C(=O)N(Cc3ccc(F)cc3)C1=O,3.2
,CHEMBL2335904,MBIGOEQMRVYLDL-UHFFFAOYSA-N,C[C@@H](NC1=CC(=O)CC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,3.2
,CHEMBL1809062,RECBFDWSXWAXHY-IAGOWNOFSA-N,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CCO)CC5,3.2
,CHEMBL1645105,TVFKOQNEHZEDOF-UHFFFAOYSA-N,COc1ccc(cn1)c2ccc3nc(N)sc3c2,3.2
,CHEMBL38688,VGKDLMBJGBXTGI-SJCJKPOMSA-N,N(c1ccccc1)c2ccccc2,3.2
,CHEMBL2348651,YHEOXPXTWLCZEJ-AATRIKPKSA-N,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCN(CC4)C(=O)C)ncc2C#N,3.2
,CHEMBL322019,UCAMAKXQBMFBLP-UHFFFAOYSA-N,CN(C)CC(O)COc1ccc(Nc2nccc(n2)N(CC#C)c3cc(Cl)ccc3Cl)cc1,3.2
,CHEMBL139088,LGYDLRSRBICQTP-UHFFFAOYSA-N,Fc1cccc(c1)C(COCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)N3CCNCC3,3.2
,CHEMBL1779013,UGLBELHJKDPTLB-UHFFFAOYSA-N,COc1cc(F)ccc1c2cncc(CNC(=O)c3ccccn3)c2,3.2
,CHEMBL2036738,YQBDDKXLWVVVHC-UHFFFAOYSA-N,Clc1ccc(cc1)C2(CCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,3.2
,CHEMBL2035020,NUUZIPNBPALDNV-LLVKDONJSA-N,NC1(CCC1)c2ccc(cc2)c3nn4ccccc4c3c5ccccc5,3.2
,CHEMBL474102,AUAYEZNPJOOJDS-SHTZXODSSA-N,Cc1nc(nc(N2CCCC2)c1Cl)c3ccccn3,3.2
,CHEMBL1463345,LRVWWMYFXPCSOS-UHFFFAOYSA-N,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]45CCC(=O)O5,3.2
,CHEMBL2086654,HJAGRTPTIMMQPY-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(CC1)c2ccc(OCc3ccc(cc3)S(=O)(=O)C)cn2,3.2
,CHEMBL66089,WMZWKZSZFLNJAR-ZETCQYMHSA-N,Nc1ncnc2nc(cc(c3cccc(Br)c3)c12)c4ccc(nc4)N5CCOCC5,3.2
,CHEMBL1809199,KOYJWFGMEBETBU-UHFFFAOYSA-N,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(C)cccn34)N5CCN(CC5)C(=O)C,3.2
,CHEMBL1630120,LKQFQMHHTDYTJF-UHFFFAOYSA-N,COCCN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1,3.2
,CHEMBL481230,NITBWRSUGPDTIJ-AWEZNQCLSA-N,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCN(C)CCO)C(=O)N,3.2
,CHEMBL1472545,QLAUZPPGGRVYJJ-SANMLTNESA-N,Nc1ccc(cc1)C2(CCCCC2)c3ccc(N)cc3,3.2
,CHEMBL2036581,IJDQETGUEUJVTB-HNNXBMFYSA-N,COc1ccc(NC(=O)c2oc(Nc3ccccc3F)nn2)cn1,3.2
,CHEMBL1824364,WRNSLYRANAMPHH-UHFFFAOYSA-N,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccc(F)cc4)c1,3.2
,CHEMBL2158470,UAEARXVVDWXLHE-UHFFFAOYSA-N,CCCSc1nc(ccc1C(=O)N[C@@H]2C3CC4CC2C[C@@](O)(C4)C3)N5CCOCC5,3.2
,CHEMBL2347404,JYHYTJMGGOSNTG-UHFFFAOYSA-N,Fc1cccc(COc2ccc(Nc3ncnc4ccc(cc34)c5cccc(c5)N6CCOCC6)cc2Cl)c1,3.2
,CHEMBL249295,FKMNVNLDVKVREQ-UHFFFAOYSA-N,CN1CCN(CC1)[C@@H]2C[C@@H](C2)c3nc(c4ccc5ccc(nc5c4)c6ccccc6)c7c(N)nccn37,3.2
,CHEMBL1200147,ZBCATMYQYDCTIZ-UHFFFAOYSA-N,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCN(CC5)C(=O)CO,3.2
,CHEMBL1809197,DGOSBQFZHGXKLM-UHFFFAOYSA-N,COc1cc(ccc1Nc2ncc(OC)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,3.2
,CHEMBL1779016,LLDSQULRNCBYBR-UHFFFAOYSA-N,COc1cc(F)ccc1c2cncc(CNC(=O)C3CCC3)c2,3.2
,CHEMBL119247,AQHHHDLHHXJYJD-CQSZACIVSA-N,CCn1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13,3.2
,CHEMBL186791,RITPSRDWCQZOCG-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccncc5)cc4,3.2
,CHEMBL469008,FSYMRBYJPOBPII-UHFFFAOYSA-N,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(oc6C)S(=O)(=O)C)c3C1=O,3.2
,CHEMBL294286,GVHLBPYEIBTYRR-IBGZPJMESA-N,CCn1c2ccccc2c3cc(NC(=O)CN(C)C)ccc13,3.2
,CHEMBL2098183,QFWZRNZLPMDFNA-UHFFFAOYSA-N,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,3.2
,CHEMBL1785015,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,CC(C)n1nc(c2ccc(C)cc2)c3c(N)ncnc13,3.2
,CHEMBL1526668,KQVTZYFUHDWJOQ-UHFFFAOYSA-N,O=C(N1CCCCC1)c2csc3CCCCc23,3.2
,CHEMBL1500992,VNQPOUUFPRFJLK-RTBURBONSA-N,O=C(CSc1ccccc1)N2CCN(CC2)c3ccccc3,3.2
,CHEMBL2036588,ULLIDGFWOISZCL-UHFFFAOYSA-N,Fc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1,3.2
,CHEMBL1471868,RJKFOVLPORLFTN-LEKSSAKUSA-N,Fc1ccc(NC(=O)c2cccnc2Oc3ccccc3)cc1,3.19
,CHEMBL2059864,ITTRLTNMFYIYPA-UHFFFAOYSA-N,Cc1cnc([nH]1)c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,3.19
,CHEMBL184271,LPGBXHWIQNZEJB-UHFFFAOYSA-N,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN6CCOCC6,3.19
,CHEMBL499520,ZUHDMPDIHXIVMC-UHFFFAOYSA-N,Fc1cnc(NC(=O)[C@H](CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4)s1,3.19
,CHEMBL488238,CBNFLBDZRCZIJJ-UHFFFAOYSA-N,CNC(=O)c1cc(sc1NC(=O)N)c2ccccc2,3.19
,CHEMBL270995,XGEGUPDDIPKVKO-UHFFFAOYSA-N,C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N,3.19
,CHEMBL572823,OFBIFZUFASYYRE-UHFFFAOYSA-N,COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,3.19
,CHEMBL1682965,TUGBWRGTMLOFAX-UHFFFAOYSA-N,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Br)ccc12)c3ccccc3)c4ccccc4,3.18
,CHEMBL439871,GWOFUCIGLDBNKM-UHFFFAOYSA-N,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CC(C)(O)C4,3.18
,CHEMBL1223457,CDMGBJANTYXAIV-UHFFFAOYSA-N,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccccc4CO,3.18
,CHEMBL1574146,OHXLVBFNCNKYHU-UHFFFAOYSA-N,Nc1cccc2C(=O)N(Cc3cccc(Cl)c3)C(=O)c12,3.18
,CHEMBL1807856,KXHZZAYXTPZNDJ-UHFFFAOYSA-N,C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OC4CCCC4)nc23,3.18
,CHEMBL1762527,FUJXWKOVWJJEIM-LEWJYISDSA-N,COc1ccc(C)c(c1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,3.18
,CHEMBL469230,BCAOCGDSOGDAQA-UHFFFAOYSA-N,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(cn6C)S(=O)(=O)C)c3C1=O,3.18
,CHEMBL2335896,NJTBVMOKDUAAEH-UHFFFAOYSA-N,C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.18
,CHEMBL2012857,JLICHNCFTLFZJN-UHFFFAOYSA-N,NC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccsc4,3.18
,CHEMBL578194,APVDYTYHJFKIEK-NRFANRHFSA-N,C[C@H](Nc1nc(Nc2cc([nH]n2)C3CC3)cnc1C#N)c4ccc(F)cn4,3.18
,CHEMBL2179291,GVGNJFXUYAUJRY-UHFFFAOYSA-N,COc1ccc(Oc2cccc(CN3CCCC(C3)N4C=C(C)C(=O)NC4=O)c2)cc1,3.17
,CHEMBL1682940,IPMIRPYUNFWKRA-GFCCVEGCSA-N,CC[C@H](NC(=O)c1c(c(nc2ccccc12)c3ccccc3)S(=O)(=O)C)c4ccccc4,3.17
,CHEMBL1369407,CTEITUDGLRIHMG-GOSISDBHSA-N,CC(C)N=C1C=C2N(c3ccc(Cl)cc3)c4ccccc4N=C2C=C1Nc5ccc(Cl)cc5,3.17
,CHEMBL592956,KVSWEQSTPCJTSJ-UHFFFAOYSA-N,CN1C(=O)c2c(onc2c3ccncc3)C=C1c4ccccc4,3.17
,CHEMBL184011,UACOXBQBNWQWOK-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,3.17
,CHEMBL232433,JOFWLTCLBGQGBO-UHFFFAOYSA-N,C[S+]([O-])CCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.17
,CHEMBL2069623,KJBLAJPEXZWVRS-UHFFFAOYSA-N,Nc1ncnc2c1c(COc3cccc(Cl)c3)nn2C4CCOCC4,3.17
,CHEMBL244183,QNBLPUFFJOANGD-JTQLQIEISA-N,C1Oc2ccc(Oc3cc(Oc4ccc(cc4)n5ccnc5)ncn3)cc2O1,3.17
,CHEMBL2335504,UVBRRAVEYHFYAJ-UHFFFAOYSA-N,C[C@H](NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.17
,CHEMBL2335903,PNVNVHUZROJLTJ-UHFFFAOYSA-N,C[C@@H](NC1=CC(=O)CCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,3.17
,CHEMBL1682938,LKTUCRCSDXSENT-QFIPXVFZSA-N,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4,3.17
,CHEMBL1652588,HMFZJPXGIJLMTJ-UHFFFAOYSA-N,Cn1cncc1c2c3C(=O)N(CC#C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,3.16
,CHEMBL575448,JPDVZFGZORGXAL-UHFFFAOYSA-N,C[C@]1(CCCN1c2nc(Nc3cc([nH]n3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,3.16
,CHEMBL1346348,WZACCHHDKDZYQO-LJQANCHMSA-N,O=C(N1CCCCC1)c2scc3CCCCc23,3.16
,CHEMBL1201,XJSVWCQEXZGLLO-SXSPYAJSSA-N,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C\CCN4CCN(C)CC4)\c2c1,3.16
,CHEMBL521248,HXHAJRMTJXHJJZ-UHFFFAOYSA-N,COc1cc2ncc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1OC,3.16
,CHEMBL448474,ODBRXBIBFOZAFT-UHFFFAOYSA-N,CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc4c(N)ncnc14,3.16
,CHEMBL2144380,DTGGNTMERRTPLR-UHFFFAOYSA-N,COc1ccc(cc1OC)c2csc(NC(=O)c3c(C)onc3C)n2,3.16
,CHEMBL469790,XYLNYSDCPRJMBA-UHFFFAOYSA-N,COc1cc(ccc1N2CC[C@@H](O)C2)N3N=Nc4cc(sc4C3=O)c5ccc(Cl)cc5,3.15
,CHEMBL301265,VSEQHQHTFSCJDD-UHFFFAOYSA-N,CCCN[C@H]1CCc2nc(N)sc2C1,3.15
,CHEMBL809,RAYNZUHYMMLQQA-ZEQRLZLVSA-N,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13,3.15
,CHEMBL468297,XLQSAYDDCSLSMI-UHFFFAOYSA-N,C1CC1Nc2ccc3nnc(c4ccccc4)n3n2,3.15
,CHEMBL2207656,DTQGUNBOAFMGGB-UHFFFAOYSA-N,O[C@H](CNC(=O)C1=CNC(=O)c2c(F)cccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.15
,CHEMBL218573,IVWHSTCJCURGMH-UHFFFAOYSA-N,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4C[C@H](O)CO4,3.15
,CHEMBL1682945,OVAQFRBRJLIFFI-UHFFFAOYSA-N,CC[C@H](NC(=O)c1c(CC[S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4,3.15
,CHEMBL1824371,LBMMBEDCUJAMIZ-UHFFFAOYSA-N,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(F)c4)c1,3.15
,CHEMBL404057,YNLYLPHADLWJIV-UHFFFAOYSA-N,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nccnc13,3.15
,CHEMBL2024676,OKKCDBHXMZEFNG-UHFFFAOYSA-N,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)CC1,3.15
,CHEMBL1947157,ZNGNLXZBVWXEKM-GOSISDBHSA-N,O[C@@H](CNCCc1cccc(CNCCc2c(Cl)cccc2Cl)c1)c3ccc(O)c4NC(=O)Sc34,3.15
,CHEMBL1461377,VRBSVCSTWKWOFR-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)NCc3ccccc3,3.15
,CHEMBL2207661,SWIWUIRVOIOIIY-IBGZPJMESA-N,O[C@H](CNC(=O)c1c[nH]nc1C2CC2)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.15
,CHEMBL2036746,PZPVQKKTULQJKR-UHFFFAOYSA-N,O=C(Nc1ccc(cc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,3.15
,CHEMBL2017291,RWTNPBWLLIMQHL-UHFFFAOYSA-N,COc1cc2c3N([C@H](C)c4ccccn4)C(=O)Nc3cnc2cc1c5c(C)onc5C,3.15
,CHEMBL2158783,CYLYVXPHAQLXFG-UHFFFAOYSA-N,Cc1c(Cl)ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)c1Cl,3.15
,CHEMBL317462,NKANXQFJJICGDU-QPLCGJKRSA-N,OC1(CN2CCC1CC2)C#Cc3ccc(cc3)c4ccccc4,3.14
,CHEMBL1513816,UDAXFGZXXKOVGN-PPVAYSNCSA-N,CCN1CCN(CC1)C(=O)c2cc3cc(Cl)ccc3[nH]2,3.14
,CHEMBL188369,XHNAYNYWJBNROG-UHFFFAOYSA-N,C[C@@H](NC(=O)c1cccnc1Oc2ccccc2)c3ccccc3,3.14
,CHEMBL2207664,NTNUTDMPEVEYBJ-UHFFFAOYSA-N,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2)c1Cl,3.14
,CHEMBL1682947,GBQXNBCXOOCMBG-GILAWRQCSA-N,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccc(F)c3)c4ccccc4,3.14
